,Unnamed: 0,school_name,address,score,district,grade,lat,long
490,490,Young Scholars Academy For Excelle,"1809 Louisiana Street, Houston, TX 77002",3.0,Public charter,PK-8,29.7520246,-95.37232209999999
491,491,Milne Elementary School,"7800 Portal Drive, Houston, TX 77071",3.0,Public district,PK-5,29.6612426,-95.515351
492,492,Klein Forest High School,"11400 Misty Valley Drive, Houston, TX 77066",3.0,Public district,9-12,29.9661947,-95.50070919999999
493,493,Nitsch Elementary School,"4702 West Mount Houston Road, Houston, TX 77088",3.0,Public district,K-5,29.8957747,-95.4638404
494,494,Klein Intermediate School,"4710 West Mount Houston Road, Houston, TX 77088",3.0,Public district,6-8,29.8955772,-95.4657969
495,495,Sheldon Elementary School,"17203 Hall Shepperd Road, Houston, TX 77049",3.0,Public district,1-5,29.8627255,-95.1339027
496,496,Jessup Elementary School,"9301 Almeda-Genoa Road, Houston, TX 77075",3.0,Public district,PK-4,29.628054,-95.25055449999999
497,497,C E King High School,"8540 C E King Parkway, Houston, TX 77044",3.0,Public district,9-12,29.8473178,-95.21360089999999
498,498,C E King Middle School,"8530 C E King Parkway, Houston, TX 77044",3.0,Public district,6-8,29.8491071,-95.2116022
499,499,Edgewood Elementary School,"8757 Kempwood Drive, Houston, TX 77080",3.0,Public district,PK-5,29.8202953,-95.5085244
500,500,Landrum Middle School,"2200 Ridgecrest Drive, Houston, TX 77055",3.0,Public district,5-8,29.81357929999999,-95.4924193
501,501,Spring Branch Elementary School,"1700 Campbell Road, Houston, TX 77080",3.0,Public district,PK-5,29.8016475,-95.51586859999999
502,502,Spring Woods High School,"2045 Gessner Road, Houston, TX 77080",3.0,Public district,9-12,29.8110913,-95.5471196
503,503,Westwood Elementary School,"10595 Hammerly Boulevard, Houston, TX 77043",3.0,Public district,PK-5,29.8126312,-95.5585024
504,504,Woodview Elementary School,"9749 Cedardale Drive, Houston, TX 77055",3.0,Public district,PK-5,29.790536,-95.532983
505,505,Northbrook Middle School,"3030 Rosefield Drive, Houston, TX 77080",3.0,Public district,6-8,29.826201,-95.53528
506,506,Bammel Elementary School,"17309 Red Oak Drive, Houston, TX 77090",3.0,Public district,PK-5,30.0211449,-95.44761109999999
507,507,Joan Link Elementary School,"2815 Ridge Hollow Drive, Houston, TX 77067",3.0,Public district,PK-5,29.9552568,-95.4640617
508,508,Macarthur Ninth Grade School,"12111 Gloger Street, Houston, TX 77039",3.0,Public district,9,29.9004806,-95.33191049999999
509,509,Harris Academy,"3130 Holder Forest Drive, Houston, TX 77088",3.0,Public district,K-4,29.8679824,-95.454217
510,510,Collins Elementary School,"9829 Town Park Drive, Houston, TX 77036",3.0,Public district,PK-5,29.710388,-95.554864
511,511,Robinson Elementary School,"12425 Woodforest Boulevard, Houston, TX 77013",3.0,Public district,PK-5,29.7900606,-95.2127067
512,512,Bussey Elementary School,"11555 Airline Drive, Houston, TX 77037",3.0,Public district,K-4,29.9232097,-95.40930110000001
513,513,Gross Elementary School,"12583 South Gessner Road, Houston, TX 77071",3.0,Public district,PK-5,29.639153,-95.5275599
514,514,Ortiz Middle School,"6767 Telephone Road, Houston, TX 77061",3.0,Public district,6-8,29.6633256,-95.28742919999999
515,515,Hill Intermediate School,"2625 West Mount Houston Road, Houston, TX 77038",3.0,Public district,5-6,29.8976032,-95.4531719
516,516,Bammel Middle School,"16711 Ella Boulevard, Houston, TX 77090",3.0,Public district,6-8,30.0030318,-95.4438819
517,517,Houston Academy,"8103 Carver Road, Houston, TX 77088",3.0,Public district,5-6,29.8747934,-95.44850559999999
518,518,Cook Jr Elementary School,"7115 Lockwood Drive, Houston, TX 77016",3.0,Public district,PK-5,29.8240799,-95.3195415
519,519,Marcella Intermediate School,"16250 Cotillion Drive, Houston, TX 77060",3.0,Public district,5-6,29.9349662,-95.3948672
520,520,Lewis Middle School,"21255 West Hardy Road, Houston, TX 77073",3.0,Public district,7-8,30.0164808,-95.4095676
521,521,Davis High School,"12525 Ella Boulevard, Houston, TX 77067",3.0,Public district,9-12,29.9545709,-95.4331479
522,522,Victory Prep,"2903 Jensen Drive, Houston, TX 77026",3.0,Public charter,K-12,29.7878376,-95.34242599999999
523,523,Garrett Elementary School,"12017 Garrett Rd, Houston, TX 77044",3.0,Public district,1-5,29.8829174,-95.21694839999999
524,524,Kipp Spirit College Prep,"10711 Kipp Way, Houston, TX 77099",3.0,Public charter,5-8,29.67045749999999,-95.5654769
525,525,Kipp 3rd Ward School,"6700 Bellaire Boulevard, Houston, TX 77074",3.0,Public charter,PK-5,29.7059209,-95.50179890000001
526,526,Yes Prep - White Oak,"6201 Bonhomme Road, Houston, TX 77036",3.0,Public charter,6-12,29.7116894,-95.5130634
527,527,Aldine High School,"11101 Airline Drive, Houston, TX 77037",2.0,Public district,9-12,29.9167345,-95.4081499
528,528,Bethune Academy,"2500 South Victory Drive, Houston, TX 77088",2.0,Public district,3-4,29.8710652,-95.4491474
529,529,Carmichael Elementary School,"6902 Silver Star Drive, Houston, TX 77086",2.0,Public district,K-4,29.928778,-95.4879909
530,530,Nimitz High School,"2005 West West Thorne Drive, Houston, TX 77073",2.0,Public district,9-12,30.0045994,-95.3908191
531,531,Eisenhower High School,"7922 Antoine Drive, Houston, TX 77088",2.0,Public district,9-12,29.8819576,-95.47259849999999
532,532,Goodman Elementary School,"9325 Deer Trail Drive, Houston, TX 77088",2.0,Public district,K-4,29.897306,-95.42370960000001
533,533,Hoffman Middle School,"6101 West Little York Road, Houston, TX 77091",2.0,Public district,6-8,29.8623902,-95.4778894
534,534,Johnson Elementary School,"5801 Hamill Road, Houston, TX 77039",2.0,Public district,K-4,29.907189,-95.30448799999999
535,535,Macarthur High School,"4400 Aldine Mail Route Road, Houston, TX 77039",2.0,Public district,9-12,29.901219,-95.3301754
536,536,Orange Grove Elementary School,"4514 Mount Houston Road, Houston, TX 77093",2.0,Public district,K-4,29.889813,-95.326414
537,537,Eckert Intermediate School,"1430 Aldine Meadows Road, Houston, TX 77032",2.0,Public district,5-6,29.9339177,-95.3630654
538,538,Stehlik Intermediate School,"400 W Rd, Houston, TX 77038",2.0,Public district,5-6,29.9161792,-95.4225077
539,539,Black Elementary School,"160 Mill Stream Lane, Houston, TX 77060",2.0,Public district,K-4,29.9295556,-95.4045321
540,540,Reed Academy,"1616 Lauder Road, Houston, TX 77039",2.0,Public district,5-6,29.9130649,-95.3630823
541,541,Aldine Ninth Grade School,"10650 Northwest Freeway, Houston, TX 77092",2.0,Public district,9,29.8139397,-95.4610929
542,542,Eisenhower Ninth Grade School,"3550 West Gulf Bank Road, Houston, TX 77088",2.0,Public district,9,29.8839762,-95.4584821
543,543,Hastings High School,"4410 Cook Road, Houston, TX 77072",2.0,Public district,9-12,29.7091171,-95.5975757
544,544,Boone Elementary School,"11400 Bissonnet Street, Houston, TX 77099",2.0,Public district,PK-4,29.6775361,-95.57557419999999
545,545,Smith Elementary School,"11300 Stancliff Road, Houston, TX 77099",2.0,Public district,PK-4,29.6628867,-95.5780589
546,546,Olle Middle School,"9200 Boone Road, Houston, TX 77099",2.0,Public district,7-8,29.676908,-95.5761689
547,547,Landis Elementary School,"10255 Spice Lane, Houston, TX 77072",2.0,Public district,PK-4,29.685753,-95.561623
548,548,Klentzman Intermediate School,"11100 Stancliff Road, Houston, TX 77099",2.0,Public district,5-6,29.6622951,-95.57531790000002
549,549,Bush Elementary School,"9730 Stroud Drive, Houston, TX 77036",2.0,Public district,PK-4,29.7015193,-95.55330750000002
550,550,Ridgemont Elementary School,"4910 Raven Ridge Drive, Houston, TX 77053",2.0,Public district,PK-5,29.5892823,-95.4602755
551,551,Christa Mcauliffe Middle School,"16650 South Post Oak Road, Houston, TX 77053",2.0,Public district,6-8,29.5867671,-95.47375389999999
552,552,Garcia Elementary School,"9550 Aldine Westfield Road, Houston, TX 77093",2.0,Public district,PK-5,29.8491282,-95.34843839999999
553,553,Gallegos Elementary School,"7415 Harrisburg Boulevard, Houston, TX 77011",2.0,Public district,PK-5,29.7337632,-95.2928879
554,554,Benavidez Elementary School,"6262 Gulfton Street, Houston, TX 77081",2.0,Public district,PK-5,29.7173618,-95.491918
555,555,Martinez R Elementary School,"7211 Market Street, Houston, TX 77020",2.0,Public district,PK-5,29.77343819999999,-95.2968653
556,556,Anderson Elementary School,"5727 Ludington Drive, Houston, TX 77035",2.0,Public district,PK-5,29.6488258,-95.48716809999999
557,557,Attucks Middle School,"4330 Bellfort Avenue, Houston, TX 77051",2.0,Public district,6-8,29.6687509,-95.3637165
558,558,Austin High School,"1700 Dumble Street, Houston, TX 77023",2.0,Public district,9-12,29.7321018,-95.33179210000002
559,559,Coop Elementary School,"10130 Aldine Westfield Road, Houston, TX 77093",2.0,Public district,PK-5,29.858721,-95.348744
560,560,Cullen Middle School,"6900 Scott Street, Houston, TX 77021",2.0,Public district,6-8,29.6916693,-95.3639718
561,561,Davis High School,"1101 Quitman Street, Houston, TX 77009",2.0,Public district,9-12,29.7837208,-95.3583603
562,562,Dowling Middle School,"14000 Stancliff Street, Houston, TX 77045",2.0,Public district,6-8,29.620389,-95.45277
563,563,Durkee Elementary School,"7301 Nordling Road, Houston, TX 77076",2.0,Public district,PK-5,29.86643,-95.39262699999999
564,564,Edison Middle School,"6901 Avenue I, Houston, TX 77011",2.0,Public district,6-8,29.741812,-95.300345
565,565,Foerster Elementary School,"14200 Fonmeadow Drive, Houston, TX 77035",2.0,Public district,PK-5,29.6391669,-95.49845069999999
566,566,Fondren Elementary School,"12405 Carlsbad Street, Houston, TX 77085",2.0,Public district,PK-5,29.628244,-95.4984245
567,567,Jackson Middle School,"5100 Polk Street, Houston, TX 77023",2.0,Public district,6-8,29.7344714,-95.3257594
568,568,Law Elementary School,"12401 South Coast Drive, Houston, TX 77047",2.0,Public district,PK-5,29.627345,-95.3640461
569,569,Lee High School,"6529 Beverly Hill Street, Houston, TX 77057",2.0,Public district,9-12,29.729988,-95.49991460000001
570,570,Madison High School,"13719 White Heather Drive, Houston, TX 77045",2.0,Public district,9-12,29.629395,-95.43618200000002
571,571,Milby High School,"7414 Saint Lo Road, Houston, TX 77033",2.0,Public district,9-12,29.6750835,-95.3423186
572,572,Port Houston Elementary School,"1800 McCarty Street, Houston, TX 77029",2.0,Public district,PK-6,29.76013,-95.2834207
573,573,Ross Elementary School,"2819 Bay Street, Houston, TX 77026",2.0,Public district,PK-5,29.80060039999999,-95.34080650000001
574,574,Scarborough High School,"4141 Costa Rica Road, Houston, TX 77092",2.0,Public district,9-12,29.8294792,-95.47075939999999
575,575,Thompson Elementary School,"6121 Tierwester Street, Houston, TX 77021",2.0,Public district,PK-5,29.7051157,-95.3628075
576,576,Sterling High School,"11625 Martindale Road, Houston, TX 77048",2.0,Public district,9-12,29.6362296,-95.322854
577,577,Young Elementary School,"3555 Bellfort Avenue, Houston, TX 77051",2.0,Public district,PK-5,29.6696368,-95.37146919999999
578,578,Washington B T High School,"119 East 39th Street, Houston, TX 77018",2.0,Public district,9-12,29.8218559,-95.3988651
579,579,Wesley Elementary School,"800 Dillard Street, Houston, TX 77091",2.0,Public charter,PK-5,29.8613805,-95.41903769999999
580,580,Holland Middle School,"1600 Gellhorn Drive, Houston, TX 77029",2.0,Public district,6-8,29.762771,-95.2739854
581,581,Gregory-Lincoln Ed Center,"1101 Taft, Houston, TX 77019",2.0,Public district,PK-8,29.7562492,-95.3850229
582,582,Welch Middle School,"11544 South Gessner Road, Houston, TX 77071",2.0,Public district,6-8,29.6534215,-95.5294789
583,583,Sugar Grove Academy,"8405 Bonhomme Road, Houston, TX 77074",2.0,Public district,6-8,29.68750249999999,-95.51294469999999
584,584,Shadowbriar Elementary School,"2650 Shadowbriar Drive, Houston, TX 77077",2.0,Public district,PK-5,29.737631,-95.5989233
585,585,Northbrook High School,"1 Raider Circle South, Houston, TX 77080",2.0,Public district,9-12,29.8164398,-95.5318344
586,586,Shadow Oaks Elementary School,"1335 Shadowdale Drive, Houston, TX 77043",2.0,Public district,PK-5,29.7920067,-95.55473959999999
587,587,Sherwood Elementary School,"1700 Sherwood Forest Street, Houston, TX 77043",2.0,Public district,PK-5,29.7984584,-95.5789906
588,588,Spring Oaks Middle School,"2150 Shadowdale Drive, Houston, TX 77043",2.0,Public district,6-8,29.8119033,-95.55321750000002
589,589,Spring Woods Middle School,"9810 Neuens Road, Houston, TX 77080",2.0,Public district,6-8,29.807795,-95.53430759999999
590,590,Cedar Brook Elementary School,"2121 Ojeman Road, Houston, TX 77080",2.0,Public district,PK-5,29.812088,-95.50355300000001
591,591,Westfield High School,"16713 Ella Boulevard, Houston, TX 77090",2.0,Public district,9-12,30.00712499999999,-95.4468744
592,592,Phoenix School At Southwest School,"3333 Bering Drive, Houston, TX 77057",2.0,Public charter,PK-12,29.7305489,-95.4801281
593,593,Nimitz Ninth Grade School,"2425 West West Thorne Boulevard, Houston, TX 77073",2.0,Public district,9,30.0060232,-95.3844003
594,594,Kujawa Elementary School,"7007 Fallbrook Drive, Houston, TX 77086",2.0,Public district,K-4,29.923484,-95.4931362
595,595,Tinsley Elementary School,"11035 Bob White Drive, Houston, TX 77096",2.0,Public district,"PK, 1-5",29.658903,-95.4996111
596,596,Andy Dekaney High School,"22352 Imperial Valley Drive, Houston, TX 77073",2.0,Public district,9-12,30.0195483,-95.41768809999999
597,597,Chavez High School,"8501 Howard Drive, Houston, TX 77017",2.0,Public district,9-12,29.6868635,-95.2546339
598,598,Taylor High School,"7555 Howell Sugar Land Road, Houston, TX 77083",2.0,Public district,9-12,29.6950432,-95.6329033
599,599,Stelle Claughton Middle School,"3000 Spears Road, Houston, TX 77067",2.0,Public district,6-8,29.9658303,-95.4678905
600,600,Clark Intermediate School,"1825 Rushworth Drive, Houston, TX 77014",2.0,Public district,PK-5,29.9722201,-95.44685489999999
601,601,Spence Elementary School,"1300 Gears Road, Houston, TX 77067",2.0,Public district,K-4,29.9472661,-95.44023
602,602,Horn Elementary School,"10734 Bissonnet Street, Houston, TX 77099",2.0,Public district,PK-4,29.675606,-95.5668494
603,603,Houston Math Science And Technolog,"9400 Irvington Boulevard, Houston, TX 77076",2.0,Public district,9-12,29.8492608,-95.36207390000001
604,604,Hoyland Elementary School,"2200 Wittershaw Drive, Houston, TX 77090",2.0,Public district,PK-5,29.9800102,-95.4336189
605,605,Ralph Eickenroht Elementary School,"15252 Grand Point Road, Houston, TX 77090",2.0,Public district,PK-5,29.987947,-95.42957910000001
606,606,Helen Major Elementary School,"16855 Sugar Pine Drive, Houston, TX 77090",2.0,Public district,PK-5,30.0072514,-95.4588407
607,607,Davis Ninth Grade,"12211 Ella Boulevard, Houston, TX 77067",2.0,Public district,9,29.952792,-95.4341288
608,608,Reagan K-8 Educational Center,"4842 Anderson Road, Houston, TX 77053",2.0,Public district,PK-8,29.6071902,-95.4540845
609,609,Ser-Ninos Charter El Ii,"5815 Alder Drive, Houston, TX 77081",2.0,Public charter,PK-5,29.717772,-95.479936
610,610,Walipp-Tsu Preparatory Academy,"5220 Scott Street, Houston, TX 77004",2.0,Public charter,6-8,29.7124602,-95.3558613
611,611,Victory Prep,"2903 Jensen Drive, Houston, TX 77026",2.0,Public charter,9-12,29.7878376,-95.34242599999999
612,612,Victory Preparatory Academy,"2903 Jensen Drive, Houston, TX 77026",2.0,Public charter,9-12,29.7878376,-95.34242599999999
613,613,Fallbrook College Preparatory Academy,"12512 Walters Road, Houston, TX 77014",2.0,Public charter,K-12,29.97255759999999,-95.4675436
614,614,Energized For Stem Academy Central,"6107 Bissonnet Street, Houston, TX 77081",2.0,Public charter,6-8,29.69577799999999,-95.48938199999999
615,615,The Children First Academy - Houston,"7803 Little York Road, Houston, TX 77016",2.0,Public charter,PK-7,29.873455,-95.28625199999999
616,616,Hiliard El,"8115 East Houston Road, Houston, TX 77028",2.0,Public district,PK-5,29.838215,-95.268169
617,617,Forest Brook Middle,"7525 Tidwell Road, Houston, TX 77016",2.0,Public district,6-8,29.8501096,-95.2948014
618,618,North Forest High School,"10725 Mesa Road, Houston, TX 77078",2.0,Public district,9-12,29.8694113,-95.2636339
619,619,Draw Academy Upper Elementary School,"3920 Stoney Brook Drive, Houston, TX 77063",2.0,Public charter,4-8,29.7240338,-95.5065142
620,620,George I Sanchez High School,"6001 Gulf Freeway, Houston, TX 77023",1.0,Public charter,"PK, 6-12",29.7148531,-95.31191869999999
621,621,Lane School,"2001 Aldine Bender Road, Houston, TX 77032",1.0,Public district,PK-12,29.9319927,-95.3554341
622,622,Caraway Intermediate School,"3031 Ellington Street, Houston, TX 77088",1.0,Public district,5-6,29.8790278,-95.45629489999999
623,623,Sneed Elementary School,"9855 Pagewood Lane, Houston, TX 77042",1.0,Public district,PK-4,29.7247565,-95.54472299999999
624,624,Best Elementary School,"10000 Centre Parkway, Houston, TX 77036",1.0,Public district,PK-4,29.671905,-95.55202
625,625,Windfern High School,"12630 Windfern Road, Houston, TX 77064",1.0,Public district,9-12,29.9344594,-95.5727725
626,626,Draw Academy,"3920 Stoney Brook Drive, Houston, TX 77063",1.0,Public charter,PK-8,29.7240338,-95.5065142
627,627,Bonham Elementary School,"8302 Braes River Drive, Houston, TX 77074",1.0,Public district,PK-5,29.68788,-95.51959649999999
628,628,Woodson School,"10720 Southview Street, Houston, TX 77047",1.0,Public district,PK-8,29.6428183,-95.3666733
629,629,Dogan Elementary School,"4202 Liberty Road, Houston, TX 77026",1.0,Public district,PK-6,29.7850387,-95.32888
630,630,Henry Middle School,"10702 East Hardy Road, Houston, TX 77093",1.0,Public district,6-8,29.8686695,-95.3633231
631,631,Highland Hts Elementary School,"865 Paul Quinn Street, Houston, TX 77091",1.0,Public charter,PK-5,29.8492487,-95.42063189999999
632,632,Kashmere High School,"6900 Wileyvale Road, Houston, TX 77028",1.0,Public district,9-12,29.823116,-95.3161537
633,633,Looscan Elementary School,"3800 Robertson Street, Houston, TX 77009",1.0,Public district,PK-5,29.795714,-95.35767109999999
634,634,Wheatley High School,"4801 Providence Street, Houston, TX 77020",1.0,Public district,9-12,29.7708648,-95.3199975
635,635,Worthing High School,"9215 Scott Street, Houston, TX 77051",1.0,Public district,9-12,29.6573658,-95.36683719999999
636,636,Yates High School,"3703 Sampson Street, Houston, TX 77004",1.0,Public district,9-12,29.7231067,-95.35431810000001
637,637,Hcc Life Skills Program,"1301 Alabama Street, Houston, TX 77004",1.0,Public district,12,29.7363861,-95.3769217
638,638,Hollibrook Elementary School,"3602 Hollister Road, Houston, TX 77080",1.0,Public district,PK-5,29.8264943,-95.5074659
639,639,Treasure Forest Elementary School,"7635 Amelia Road, Houston, TX 77055",1.0,Public district,PK-5,29.8059157,-95.48008639999999
640,640,Admin Services,"4250 Cook Road, Houston, TX 77072",1.0,Public district,PK-12,29.711588,-95.596832
641,641,Kase Academy,"17010 Beaumont Highway, Houston, TX 77049",1.0,Public district,9-12,29.8641697,-95.1345163
642,642,Middle College High School At Hcc Fraga,"301 North Drennan Street, Houston, TX 77003",1.0,Public district,9-12,29.7522139,-95.3322976
643,643,Global Learning Village,"3015 North Macgregor Way, Houston, TX 77004",1.0,Public charter,K-12,29.7148854,-95.37230679999999
644,644,Pro-Vision High School,"4590 Wilmington Street, Houston, TX 77051",1.0,Public charter,9-12,29.6552069,-95.35990009999999
645,645,Pro-Vision Middle,"4590 Wilmington Street, Houston, TX 77051",1.0,Public charter,5-8,29.6552069,-95.35990009999999
646,646,C O R E Academy,"12707 Cullen Boulevard, Houston, TX 77047",1.0,Public charter,PK-12,29.626076,-95.354452
647,647,Academy Of Choice,"8655 Emnora Lane, Houston, TX 77080",1.0,Public district,6-12,29.81420799999999,-95.50358399999999
648,648,Middle College High School At Hcc Gulfton,"5407 Gulfton Street, Houston, TX 77081",1.0,Public district,9-12,29.7161083,-95.4746388
649,649,Richard Milburn Academy Houston (Suburban),"713 East Airtex Drive, Houston, TX 77073",1.0,Public charter,9-12,29.9837885,-95.4113351
650,650,Yes Prep - Southside,"6201 Bonhomme Road, Houston, TX 77036",1.0,Public charter,6-12,29.7116894,-95.5130634
651,651,Zoe Learning Academy / Koinonia Campus,"2600 South Loop West Freeway, Houston, TX 77054",1.0,Public charter,PK-6,29.6785653,-95.4184954
652,652,Girls & Boys Prep Academy High School,"8282 Bissonnet Street, Houston, TX 77074",,Public charter,9-12,29.6793675,-95.5253932
653,653,Reece Academy,"2223 Esther Drive, Houston, TX 77088",,Public district,PK-K,29.8734054,-95.4441444
654,654,Hinojosa Ec/Pre-K Center,"1620 Lauder Road, Houston, TX 77039",,Public district,PK,29.9126556,-95.3593641
655,655,Keeble Ec/Pre-K Center,"203 West Gulf Bank Road, Houston, TX 77037",,Public district,PK,29.888724,-95.39632689999999
656,656,De Santiago Ec/Pre-K Center,"1420 Aldine Meadows Road, Houston, TX 77032",,Public district,PK,29.933603,-95.36447509999999
657,657,Golden Kids Academy,"7630 Sanford Rd, Houston, TX 77071",,Private,PK,29.6592793,-95.5093053
658,658,Highpoint North Campus,"11902 Spears Road, Houston, TX 77067",,Public district,9-12,29.9570815,-95.43577959999999
659,659,Cardinal Newman School,"1110 Eldridge Parkway, Houston, TX 77077",,Private,PK-8,29.7685608,-95.6240129
660,660,Primrose School of The Westchase District,"3191 Briar Park Dr, Houston, TX 77042",,Private,PK,29.730783,-95.54805449999999
661,661,Neff Ecc,"8200 Carvel Lane, Houston, TX 77036",,Public district,PK-1,29.6975604,-95.5291488
662,662,Harper Alternative School,"4425 North Shepherd Drive, Houston, TX 77018",,Public district,6-12,29.8298404,-95.4116655
663,663,Bellfort Early Childhood Center,"7647 Bellfort Avenue, Houston, TX 77061",,Public district,PK-K,29.6728266,-95.2837555
664,664,Bendwood School,"12750 Kimberley Lane, Houston, TX 77024",,Public district,PK-5,29.7763032,-95.55899509999999
665,665,Fusion Academy Houston Galleria,"5065 Westheimer, Houston, TX 77056",,Private,6-12,29.73921199999999,-95.46350090000001
666,666,Highpoint East Campus,"8003 East Sam Houston Parkway North, Houston, TX 77049",,Public district,6-12,29.840976,-95.185514
667,667,Christian Tabernacle Schools,"13334 Wallisville Rd, Houston, TX 77049",,Private,PK-5,29.8052562,-95.2076134
668,668,Hoskins Kindergarten,"2534 Dolly Wright St, Houston, TX 77088",,Private,PK-K,29.8672701,-95.4512206
669,669,The House At Pooh Corner,"2808 Ferndale Street, Houston, TX 77098",,Private,PK-K,29.74063809999999,-95.42214829999999
670,670,Our Lady Of Guadalupe School,"2405 Navigation Boulevard, Houston, TX 77003",,Private,PK-8,29.7591946,-95.34503040000001
671,671,Our Lady Of Mount Carmel School,"6703 Whitefriars Drive, Houston, TX 77087",,Private,PK-8,29.6624652,-95.309131
672,672,Our Mother of Mercy School,"2010 Benson St, Houston, TX 77020",,Private,PK-8,29.7805252,-95.32947539999999
673,673,Resurrection Catholic School,"916 Majestic St, Houston, TX 77020",,Private,PK-8,29.7719346,-95.302769
674,674,St. Cecilia Catholic School,"11740 Joan of Arc, Houston, TX 77024",,Private,PK-8,29.7781275,-95.52994699999999
675,675,Assumption Catholic School,"801 Roselane Street, Houston, TX 77037",,Private,PK-8,29.87143579999999,-95.3875781
676,676,St Agnes Academy School,"9000 Bellaire Boulevard, Houston, TX 77036",,Private,9-12,29.7065345,-95.5423764
677,677,St. Augustine Catholic School - Houston,"5500 Laurel Creek Way, Houston, TX 77017",,Private,PK-8,29.6786729,-95.2373044
678,678,St. Charles Borromeo School,"501 Tidwell Rd, Houston, TX 77022",,Private,PK-5,29.847408,-95.369327
679,679,St Christopher Catholic School,"8134 Park Place Boulevard, Houston, TX 77017",,Private,PK-8,29.6868145,-95.27559889999999
680,680,St Francis De Sales School,"8100 Roos Road, Houston, TX 77036",,Private,PK-8,29.6998273,-95.5277875
681,681,St Francis Of Assisi School,"5100 Dabney Street, Houston, TX 77026",,Private,PK-8,29.8062038,-95.30994989999999
682,682,St Jerome School,"8825 Kempwood Drive, Houston, TX 77080",,Private,PK-8,29.820474,-95.51133
683,683,St Peter The Apostle School,"6220 La Salette Street, Houston, TX 77021",,Private,PK-8,29.7037672,-95.3617558
684,684,St Pius X High School,"811 West Donovan Street, Houston, TX 77091",,Private,9-12,29.8433938,-95.41351069999999
685,685,Strake Jesuit College Prep School,"8900 Bellaire Boulevard, Houston, TX 77036",,Private,9-12,29.7070731,-95.5397766
686,686,St. Rose of Lima Catholic School,"3600 Brinkman, Houston, TX 77018",,Private,PK-8,29.8210969,-95.41540049999999
687,687,St Theresa Catholic School,"6622 Haskell Street, Houston, TX 77007",,Private,PK-8,29.7729445,-95.4308432
688,688,St Thomas High School,"4500 Memorial Drive, Houston, TX 77007",,Private,9-12,29.76294,-95.40746399999999
689,689,Cristo Rey Jesuit College Prep School Of Houston,"6700 Mount Carmel Drive, Houston, TX 77087",,Private,9-11,29.663296,-95.30868249999999
690,690,Incarnate Word Academy,"609 Crawford Street, Houston, TX 77002",,Private,9-12,29.7560541,-95.3573625
691,691,Holy Name Catholic School,"1912 Marion St, Houston, TX 77009",,Private,PK-8,29.778946,-95.355857
692,692,Holy Ghost Catholic School,"6920 Chimney Rock Road, Houston, TX 77081",,Private,PK-8,29.7042777,-95.47697819999999
693,693,St Thomas More Parish School,"5927 Wigton Drive, Houston, TX 77096",,Private,PK-8,29.6691203,-95.4941192
694,694,St. Philip Neri Elementary School,"P.O. Box 330190, Houston, TX 77233",,Private,PK-5,29.76,-95.36
695,695,St Anne Catholic School,"2120 Westheimer Road, Houston, TX 77098",,Private,PK-8,29.7425664,-95.4116928
696,696,Queen Of Peace School,"2320 Oakcliff Street, Houston, TX 77023",,Private,PK-8,29.7152607,-95.3176086
697,697,St Ambrose School,"4213 Mangum Road, Houston, TX 77092",,Private,PK-8,29.829417,-95.46381699999999
698,698,St Michael Catholic School,"1833 Sage Road, Houston, TX 77056",,Private,PK-8,29.7479315,-95.4659365
699,699,St Vincent De Paul School,"6802 Buffalo Speedway, Houston, TX 77025",,Private,PK-8,29.7044833,-95.4293781
700,700,Ascension Episcopal School,"2525 Seagler Road, Houston, TX 77042",,Private,PK-5,29.738506,-95.55253739999999
701,701,St. Francis Episcopal Day,"335 Piney Point Road, Houston, TX 77024",,Private,PK-8,29.7583669,-95.51844969999999
702,702,Bethany Lutheran School,"522 Lindale Street, Houston, TX 77022",,Private,PK-5,29.8178491,-95.36439949999999
703,703,Iman Academy - Southwest,"6240 South Texas 6, Houston, TX 77083",,Private,1-12,29.7088169,-95.6443547
704,704,St Mark Lutheran School,"1515 Hillendahl Boulevard, Houston, TX 77055",,Private,PK-8,29.7980458,-95.49423929999999
705,705,Pilgrim Lutheran School,"8601 Chimney Rock Road, Houston, TX 77096",,Private,PK-8,29.6877653,-95.47592309999999
706,706,Trinity Lutheran School,"800 Houston Avenue, Houston, TX 77007",,Private,PK-8,29.76642159999999,-95.37145269999999
707,707,Sephardic Gan,"9730 Hillcroft Street, Houston, TX 77096",,Private,PK-8,29.6742904,-95.4945458
708,708,Immanuel Lutheran School Early Childhood Education,"306 E 15th St, Houston, TX 77008",,Private,PK-1,29.7978396,-95.3946545
709,709,Our Savior Lutheran School,"5000 W Tidwell Rd, Houston, TX 77091",,Private,PK-8,29.85124549999999,-95.466797
710,710,Good Shepherd Episcopal School,"2929 Woodland Hills Drive, Houston, TX 77339",,Private,PK-K,30.0555518,-95.2138217
711,711,School Of The Woods,"1321 Wirt Road, Houston, TX 77055",,Private,PK-12,29.7938439,-95.4860909
712,712,Memorial Hall School,"5400 Mitchelldale Street, Houston, TX 77092",,Private,7-12,29.8144093,-95.4677866
713,713,St. Stephen's Episcopal School of Houston,"1800 Sul Ross, Houston, TX 77098",,Private,PK-12,29.7380836,-95.404882
714,714,The Tenney School,"3500 South Gessner Road, Houston, TX 77063",,Private,6-12,29.725703,-95.539923
